	datetime	hour	sleep_minutes	last_mothermilk	last_mothermilk_before	last_milk	last_milk_before	last_small_before	last_big_before
193	2020-12-27 14:50:00	14	85.0	10.0	70.0	160.0	1185.0	55.0	220.0
194	2020-12-27 20:05:00	20	591.0	44.0	0.0	160.0	65.0	0.0	0.0
195	2020-12-28 06:30:00	6	30.0	44.0	625.0	160.0	690.0	625.0	625.0
196	2020-12-28 09:25:00	9	53.0	11.0	105.0	160.0	865.0	105.0	800.0
197	2020-12-28 12:35:00	12	25.0	6.0	125.0	160.0	1055.0	65.0	65.0
198	2020-12-28 14:20:00	14	30.0	9.0	60.0	160.0	1160.0	50.0	170.0
199	2020-12-28 16:35:00	16	51.0	7.0	30.0	160.0	1295.0	70.0	70.0
200	2020-12-28 19:50:00	19	35.0	7.0	25.0	160.0	45.0	35.0	265.0
201	2020-12-28 21:25:00	21	555.0	40.0	0.0	160.0	140.0	0.0	0.0
202	2020-12-29 08:45:00	8	41.0	11.0	105.0	160.0	820.0	115.0	680.0
203	2020-12-29 13:10:00	13	25.0	5.0	10.0	160.0	1085.0	110.0	945.0
204	2020-12-29 13:50:00	13	55.0	5.0	50.0	160.0	1125.0	150.0	985.0
205	2020-12-29 18:00:00	18	15.0	9.0	120.0	160.0	1375.0	15.0	90.0
206	2020-12-29 19:55:00	19	642.0	46.0	0.0	160.0	55.0	0.0	0.0
207	2020-12-30 08:10:00	8	50.0	10.0	70.0	160.0	790.0	75.0	735.0
208	2020-12-30 11:55:00	11	40.0	9.0	95.0	160.0	1015.0	50.0	960.0
209	2020-12-30 14:40:00	14	36.0	10.0	100.0	160.0	1180.0	25.0	1125.0
210	2020-12-30 16:45:00	16	40.0	10.0	65.0	160.0	1305.0	15.0	15.0
211	2020-12-30 19:40:00	19	618.0	49.0	0.0	160.0	40.0	0.0	0.0
212	2020-12-31 08:10:00	8	50.0	10.0	70.0	160.0	790.0	10.0	750.0
213	2020-12-31 11:50:00	11	20.0	8.0	120.0	160.0	1010.0	20.0	970.0
214	2020-12-31 14:05:00	14	70.0	8.0	70.0	160.0	1145.0	155.0	1105.0
215	2020-12-31 17:25:00	17	5.0	9.0	75.0	160.0	1345.0	115.0	1305.0
